FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Andrew,Robertson,DEF,LIV,5100000,6,91,4.5,8.82352941176471E-07,1.7843137254902E-05,0,290147,2,17,0,0,0,0,0,17.8,8199,1,0,91,-1,0.9,0,4.7,9,0,9,0,4,9.4,728979,0,0,0,2,1777,60636,0,0,441,West Brom,Stoke,Chelsea,Brighton,,4.2,6.3,4.8,6.5,88.1
Paul,Robinson,GLK,BUR,4500000,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,2,0,0,0,Stoke,Brighton,Arsenal,Bournemouth,,0,0,0,0,0
Joel,Robles,GLK,EVE,4200000,0,0,0,0,0,0,9430,0,0,0,0,0,0,0,0,68,-3,0,0,3,0,0,0,0,0,0,0,0,0.2,1945,0,0,0,0,0,70,0,0,0,Newcastle,Huddersfield,Southampton,West Ham,,0,0,0,0,0
Hal,Robson-Kanu,FWD,WBA,4900000,0,29,0.852941176470588,1.7406962785114E-07,5.91836734693878E-06,0,74615,2,13,0,0,0,2,0,5.9,382,-1,0,29,1,0,0,0,1,0,4,0,0,0.4,50495,0,0,0,0,795,62,0,1,75,Liverpool,Newcastle,Tottenham,Crystal Palace,,0.4,0.4,0.4,0.4,48.3
Joe,Rodon,DEF,SWA,4000000,0,0,0,0,0,0,4135,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,5502,0,0,0,0,0,9,0,0,0,Man City,Chelsea,Bournemouth,Southampton,Stoke,0,0,0,0,0
Jay,Rodriguez,FWD,WBA,5300000,9,101,3.1,5.84905660377358E-07,1.90566037735849E-05,0,303066,2,38,0,0,0,7,0,19.1,3364,-7,0,101,7,1.2,0,6.3,11,0,8,0,1,2.2,284106,0,0,0,0,2493,17124,0,0,307,Liverpool,Newcastle,Tottenham,Crystal Palace,,3,2.6,3.1,2.8,160.5
Marcos,Rojo,DEF,MUN,5400000,0,16,0.470588235294118,8.71459694989107E-08,2.96296296296296E-06,0,25113,5,7,0,0,0,0,0,3,81,-1,0,16,1,0,0,0,4,0,2,0,0,0.1,24891,0,0,0,0,474,38,0,0,88,Arsenal,Brighton,West Ham,Watford,,0,0.2,0.4,0.2,18.5
Sergio,Romero,GLK,MUN,4700000,0,0,0,0,0,0,7178,0,0,0,0,0,0,0,0,63,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1709,0,0,0,0,0,33,0,0,0,Arsenal,Brighton,West Ham,Watford,,0,0,0,0,0
Salomon,Rondon,FWD,WBA,6000000,2,88,2.8,4.66666666666667E-07,1.46666666666667E-05,0,163682,4,45,0,0,0,6,0,14.7,1978,-5,0,88,5,0.8,0,5,2,0,4,0,3,0.9,111681,0,0,0,0,2441,1519,0,0,239,Liverpool,Newcastle,Tottenham,Crystal Palace,,2.5,2.2,2.6,2.4,148.5
Wayne,Rooney,FWD,EVE,7100000,2,109,3.8,5.35211267605634E-07,1.53521126760563E-05,0,2344603,5,33,0,0,0,10,0,15.4,7851,-4,1,109,4,0.2,3,1.3,20,0,5,0,3,10,1929886,0,0,0,2,2113,14657,-1,0,455,Newcastle,Huddersfield,Southampton,West Ham,,4.8,3.3,4.7,3.2,153.2
Danny,Rose,DEF,TOT,6400000,0,19,0.558823529411765,8.73161764705882E-08,2.96875E-06,0,37511,3,9,0,0,0,0,0,3,417,-1,0,19,1,0.2,0,1,0,0,2,0,1,0.3,23278,0,0,0,0,618,32,0,0,107,Watford,West Brom,Newcastle,Leicester,,0,0.3,0.6,0.3,28.6
Liam,Rosenior,DEF,BHA,3900000,0,3,0.0882352941176471,2.26244343891403E-08,7.69230769230769E-07,0,258313,0,3,0,0,0,0,0,0.8,3461,-1,0,3,1,0,0,0,0,0,0,0,0,3.2,283554,0,0,0,0,163,1041,0,0,22,Burnley,Man Utd,Man City,Liverpool,,0,0,0,0,3.6
Wayne,Routledge,MID,SWA,5100000,0,15,0.454545454545455,8.9126559714795E-08,2.94117647058824E-06,0,5376,1,9,0,0,0,0,0,2.9,18,-4,0,15,4,0.1,0,0.3,0,0,1,0,0,0.1,1572,0,0,0,0,355,9,0,0,48,Man City,Chelsea,Bournemouth,Southampton,Stoke,0.2,0.2,0.4,0.2,16.2
Antonio,Rudiger,DEF,CHE,5800000,2,101,4.2,7.24137931034483E-07,1.74137931034483E-05,0,303864,4,21,0,0,0,2,0,17.4,15472,-2,0,101,2,0.2,0,1.3,8,0,10,0,1,3.1,323138,0,0,0,2,2066,661,0,0,499,Swansea,Liverpool,Huddersfield,Newcastle,,0,4.1,11,3.7,69.8
Mathew,Ryan,GLK,BHA,4600000,5,124,3.6,7.82608695652174E-07,2.69565217391304E-05,0,138073,0,47,0,107,0,0,0,27,11806,1,0,124,-1,0.5,0,2.3,9,0,8,0,0,2.9,303012,0,0,2,2,3060,1407,0,0,632,Burnley,Man Utd,Man City,Liverpool,,0,3.2,7.1,3.2,78.2
Abdelhamid,Sabiri,MID,HUD,4700000,0,10,0.294117647058824,6.25782227784731E-08,2.12765957446809E-06,0,1101,1,5,0,0,0,0,0,2.1,4,-3,0,10,3,0,0,0,0,0,1,0,1,0,1072,0,0,0,0,217,1,0,0,30,Everton,Man City,Chelsea,Arsenal,,0,0.1,0.2,0.1,12.4
Henri,Saivet,MID,NEW,4400000,0,8,8,1.81818181818182E-06,1.81818181818182E-06,0,3841,0,2,0,0,0,1,0,1.8,10,-1,0,8,1,0,0,0,1,0,0,0,0,0,3978,0,0,0,0,83,0,0,0,27,Everton,West Brom,Watford,Tottenham,Chelsea,0,0,0,0,5.8
Diafra,Sakho,FWD,WHU,5500000,0,24,1.7,3.09090909090909E-07,4.36363636363636E-06,0,30650,2,11,0,0,0,2,0,4.4,26,0,0,24,0,0,0,0,1,0,0,0,1,0.1,28592,0,0,0,0,294,0,0,0,65,Arsenal,Man City,Leicester,Man Utd,Everton,0,0,0,0,21.2
Mamadou,Sakho,DEF,CRY,4600000,1,51,1.5,3.26086956521739E-07,1.10869565217391E-05,0,142403,1,22,0,0,0,1,0,11.1,565,-4,0,51,4,0.2,0,1,11,0,3,0,1,0.5,153185,0,0,0,2,1237,2299,0,0,285,Watford,Leicester,Stoke,West Brom,,1,0.9,1,1,42.3
Bakary,Sako,MID,CRY,4800000,0,36,2.3,4.79166666666667E-07,7.5E-06,0,21783,0,10,0,0,0,3,0,7.5,66,-2,0,36,2,0,0,0,1,0,1,0,0,0.1,20364,0,0,0,0,466,8,0,0,115,Watford,Leicester,Stoke,West Brom,,0,0,0,0,46.9
Mohamed,Salah,MID,LIV,10600000,8,281,8.8,8.30188679245283E-07,2.65094339622642E-05,0,2251269,0,27,0,0,0,30,0,26.8,5667,16,-1,281,-16,0.5,1,5,26,0,13,0,11,60.3,3987441,0,0,0,11,2559,152255,1,0,828,West Brom,Stoke,Chelsea,Brighton,,10.3,12.7,10.4,13.2,413
Renato,Sanches,MID,SWA,4300000,0,20,1.7,3.95348837209302E-07,4.65116279069767E-06,0,169044,1,10,0,0,0,0,0,4.7,110,-7,0,20,7,0,0,0,0,0,2,0,0,0.3,170600,0,0,0,0,699,16,0,0,83,Man City,Chelsea,Bournemouth,Southampton,Stoke,0,0,0,0,27
Alexis,Sanchez,MID,MUN,11500000,2,141,5,4.34782608695652E-07,1.22608695652174E-05,0,580221,5,31,0,0,0,9,0,12.3,57032,-5,0,141,5,0.6,1,6.5,13,0,9,0,9,3.1,605470,0,0,0,4,2276,1481,0,0,465,Arsenal,Brighton,West Ham,Watford,,0,6.9,9.1,6.3,299.1
Davinson,Sanchez,DEF,TOT,6000000,1,89,3.3,5.5E-07,1.48333333333333E-05,0,80483,1,20,0,0,0,0,0,14.8,6350,0,0,89,0,0.2,0,1.3,5,0,11,0,0,1.1,125872,1,0,0,0,2250,785,0,1,515,Watford,West Brom,Newcastle,Leicester,,0,4.3,6,3.2,67.7
,Sandro,FWD,EVE,7000000,0,10,1.3,1.85714285714286E-07,1.42857142857143E-06,0,74919,0,7,0,0,0,0,0,1.4,31,-5,0,10,5,0,0,0,0,0,1,0,0,0.4,7753,0,0,0,0,275,3,0,0,21,Newcastle,Huddersfield,Southampton,West Ham,,0,0,0,0,9.8
Leroy,Sane,MID,MCI,8500000,2,152,4.60606060606061,5.41889483065954E-07,1.78823529411765E-05,0,2314375,4,20,0,0,0,9,0,17.9,16123,0,0,152,0,0.6,0,5,14,0,10,0,12,12.6,2688727,0,0,0,4,2055,83543,0,0,539,Swansea,West Ham,Huddersfield,Brighton,Southampton,5.5,4.6,11.4,5,234
Sean,Scannell,MID,HUD,4500000,0,0,0,0,0,0,3173,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,412,0,0,0,0,0,10,0,0,0,Everton,Man City,Chelsea,Arsenal,,0,0,0,0,0
Ezequiel,Schelotto,DEF,BHA,4400000,1,19,0.558823529411765,1.27005347593583E-07,4.31818181818182E-06,0,3640,3,26,0,0,0,0,0,4.3,406,-1,0,19,1,0.2,0,1,0,0,0,0,0,0.1,7668,0,0,0,0,1222,34,0,0,171,Burnley,Man Utd,Man City,Liverpool,,0,0.3,0.6,0.3,37.4
Christopher,Schindler,DEF,HUD,4600000,8,91,2.8,6.08695652173913E-07,1.97826086956522E-05,0,420815,6,49,0,0,0,0,0,19.8,9745,1,0,91,-1,0.8,0,3.7,15,0,8,0,2,3.3,531033,0,0,0,4,2904,1952,0,1,618,Everton,Man City,Chelsea,Arsenal,,0,2.8,3.9,3.5,105.5
Jeffrey,Schlupp,DEF,CRY,4700000,0,45,2,4.25531914893617E-07,9.57446808510638E-06,0,38313,3,30,0,0,0,0,0,9.6,167,-3,0,45,3,0,0,0,0,0,3,0,1,0.2,29152,0,0,0,0,1733,7,0,0,267,Watford,Leicester,Stoke,West Brom,,1.6,1.4,1.6,1.7,66.4
Kasper,Schmeichel,GLK,LEI,5100000,1,123,3.7,7.25490196078431E-07,2.41176470588235E-05,0,282540,3,47,0,93,0,0,0,24.1,29664,1,0,123,-1,0.8,0,4.3,17,0,8,0,0,4.9,343241,1,0,2,4,2965,319,0,0,592,Crystal Palace,West Ham,Arsenal,Tottenham,,0,4.7,9.9,3.6,69.9
Morgan,Schneiderlin,MID,EVE,4700000,3,45,1.7,3.61702127659574E-07,9.57446808510638E-06,0,58898,3,34,0,0,0,0,0,9.6,150,-3,0,45,3,0.6,0,2.7,1,0,5,0,0,0.5,22737,0,0,0,0,1803,498,0,1,290,Newcastle,Huddersfield,Southampton,West Ham,,1.3,0.8,1.2,0.8,46.6
Kyle,Scott,MID,CHE,4300000,0,0,0,0,0,0,6769,0,0,0,0,0,0,0,0,42,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,6756,0,0,0,0,0,23,0,0,0,Swansea,Liverpool,Huddersfield,Newcastle,,0,0,0,0,0
Xherdan,Shaqiri,MID,STK,6200000,6,139,4.3,6.93548387096774E-07,2.24193548387097E-05,0,1257238,4,54,0,0,0,7,0,22.4,12515,2,0,139,-2,0.7,0,4.3,17,0,5,0,8,10.4,1547992,0,0,0,1,2679,48699,0,0,500,Burnley,Liverpool,Crystal Palace,Swansea,,4.7,3,4.6,4.1,230.6
Luke,Shaw,DEF,MUN,4800000,7,39,1.14705882352941,2.38970588235294E-07,8.125E-06,0,108594,1,2,0,0,0,0,0,8.1,1072,-2,0,39,2,0.4,0,1.8,2,0,6,0,0,0.5,124354,0,0,0,0,645,171,0,0,173,Arsenal,Brighton,West Ham,Watford,,0,0.9,1.2,0.9,33.1
Ryan,Shawcross,DEF,STK,4800000,2,56,2.4,5E-07,1.16666666666667E-05,0,101123,2,36,0,0,0,1,0,11.7,377,-2,0,56,2,0.3,0,1.3,2,0,4,0,1,0.9,55333,1,0,0,0,2011,1346,0,0,302,Burnley,Liverpool,Crystal Palace,Swansea,,2.1,1.8,3.3,1.7,84.4
Jonjo,Shelvey,MID,NEW,5200000,2,59,2.4,4.61538461538462E-07,1.13461538461538E-05,0,89129,2,25,0,0,0,1,0,11.3,742,-3,0,59,3,0.8,0,4.3,4,0,5,0,3,0.6,33170,0,0,0,1,1822,5191,0,2,284,Everton,West Brom,Watford,Tottenham,Chelsea,1.8,2.4,2.6,1.9,103.5
,Sheyi Ojo,MID,LIV,5000000,0,0,0,0,0,0,1515,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,2,0,0,0,West Brom,Stoke,Chelsea,Brighton,,0,0,0,0,0
Steve,Sidwell,MID,BHA,4200000,0,0,0,0,0,0,23114,0,0,0,0,0,0,0,0,48,-3,1,0,3,0,0,0,0,0,0,0,0,0.2,3155,0,0,0,0,0,53,-1,0,0,Burnley,Man Utd,Man City,Liverpool,,0,0,0,0,0
Gylfi,Sigurdsson,MID,EVE,8000000,0,96,3.6,4.5E-07,1.2E-05,0,433699,2,40,0,0,0,4,0,12,755,-5,0,96,5,0,0,0,8,0,6,0,4,1.9,194711,0,0,0,1,2257,38,0,0,396,Newcastle,Huddersfield,Southampton,West Ham,,0,2.9,3.9,2.7,154
,Silva,MID,LEI,6000000,5,15,0.441176470588235,7.35294117647059E-08,2.5E-06,0,4097,1,7,0,0,0,0,0,2.5,182,0,0,15,0,0.3,0,1.8,0,0,1,0,1,0,5136,0,0,0,0,445,72,0,0,78,Crystal Palace,West Ham,Arsenal,Tottenham,,0,0.2,0.4,0.2,18.1
Danny,Simpson,DEF,LEI,4300000,1,54,2.1,4.88372093023256E-07,1.25581395348837E-05,0,353246,3,37,0,0,0,0,0,12.6,4894,-2,0,54,2,0.4,0,1.8,0,0,5,0,0,2.3,207344,0,0,0,0,2170,391,0,0,330,Crystal Palace,West Ham,Arsenal,Tottenham,,0,2.5,4.4,1.5,57.7
Jack,Simpson,DEF,BOU,4000000,0,1,0.0285714285714286,7.14285714285714E-09,2.5E-07,0,8326,0,2,0,0,0,0,0,0.3,272,0,0,1,0,0,0,0,0,0,0,0,0,0.2,15220,0,0,0,0,71,122,0,0,10,Southampton,Swansea,Burnley,,,0,0,0,0,0.6
Joshua,Sims,MID,SOU,4300000,1,8,0.235294117647059,5.47195622435021E-08,1.86046511627907E-06,0,7084,0,2,0,0,0,0,0,1.9,63,-2,0,8,2,0.1,0,0.5,0,0,1,0,0,0.1,7441,0,0,0,0,160,16,0,0,18,Bournemouth,Everton,Swansea,Man City,,0,0.1,0.2,0.1,22.5
Jerome,Sinclair,FWD,WAT,4900000,1,4,0.117647058823529,2.40096038415366E-08,8.16326530612245E-07,0,13986,0,1,0,0,0,0,0,0.8,75,-1,0,4,1,0.1,0,0.3,0,0,0,0,0,0.2,11375,0,0,0,0,29,113,0,0,12,Crystal Palace,Tottenham,Newcastle,Man Utd,,0.1,0.1,0.1,0.1,1.9
Moussa,Sissoko,MID,TOT,5300000,3,52,1.52941176470588,2.88568257491676E-07,9.81132075471698E-06,0,46017,3,14,0,0,0,1,0,9.8,117,-2,0,52,2,0.2,0,1.3,0,0,6,0,1,0.4,36431,0,0,0,0,1196,67,0,0,223,Watford,West Brom,Newcastle,Leicester,,0,1,1.9,1,83.4
Jiri,Skalak,MID,BHA,4700000,0,0,0,0,0,0,2200,0,0,0,0,0,0,0,0,5,-3,0,0,3,0,0,0,0,0,0,0,0,0,685,0,0,0,0,0,3,0,0,0,Burnley,Man Utd,Man City,Liverpool,,0,0,0,0,0
Islam,Slimani,FWD,NEW,6600000,0,22,0.666666666666667,1.01010101010101E-07,3.33333333333333E-06,0,37773,1,3,0,0,0,1,0,3.3,170,-4,0,22,4,0,0,0.3,1,0,1,0,1,0.3,24786,0,0,0,0,282,660,0,0,65,Everton,West Brom,Watford,Tottenham,Chelsea,0.3,0.3,0.6,0.3,25
Chris,Smalling,DEF,MUN,5600000,16,113,4.3,7.67857142857143E-07,2.01785714285714E-05,0,453365,4,22,0,0,0,4,0,20.2,32121,1,-1,113,-1,1.3,0,7.3,9,0,10,0,0,7.7,815111,0,0,0,2,2265,26003,1,0,538,Arsenal,Brighton,West Ham,Watford,,0,6,9.3,6.2,95.7
Tommy,Smith,DEF,HUD,4700000,0,43,2,4.25531914893617E-07,9.14893617021277E-06,0,35626,6,30,0,0,0,0,0,9.1,123,-3,0,43,3,0.1,0,0.7,2,0,4,0,1,0.2,17062,0,0,0,0,1728,32,0,0,281,Everton,Man City,Chelsea,Arsenal,,0,1.6,2.2,2.1,58.9
Robert,Snodgrass,MID,WHU,5800000,0,0,0,0,0,0,233783,0,0,0,0,0,0,0,0,26,-2,0,0,2,0,0,0,0,0,0,0,0,0.6,1846,0,0,0,0,0,0,0,0,0,Arsenal,Man City,Leicester,Man Utd,Everton,0,0,0,0,0
Ramadan,Sobhi,MID,STK,4500000,3,49,1.44117647058824,3.20261437908497E-07,1.08888888888889E-05,0,69226,2,28,0,0,0,2,0,10.9,356,-5,0,49,5,0.5,0,2.3,2,0,2,0,1,0.5,40811,0,0,0,0,1166,599,0,0,216,Burnley,Liverpool,Crystal Palace,Swansea,,0.8,0.7,0.8,0.7,63
Dominic,Solanke,FWD,LIV,4600000,1,26,1.4,3.04347826086957E-07,5.65217391304348E-06,0,230881,0,4,0,0,0,0,0,5.7,2314,-4,0,26,4,0.2,0,1,0,0,2,0,1,1.6,129617,0,0,0,0,475,1456,0,0,63,West Brom,Stoke,Chelsea,Brighton,,0.7,1.2,0.7,1.2,50.9
Heung-Min,Son,MID,TOT,8300000,6,167,5.1,6.14457831325301E-07,2.01204819277108E-05,0,1340926,0,17,0,0,0,12,0,19.9,195858,3,1,167,-3,0.4,0,3.3,16,0,12,0,7,13.7,2169085,0,0,0,7,2114,6887,-1,0,518,Watford,West Brom,Newcastle,Leicester,,0,6.3,12.1,6.2,236.6
Lasse,Sorenson,MID,STK,4500000,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,24,0,0,0,Burnley,Liverpool,Crystal Palace,Swansea,,0,0,0,0,0
Alexander,S?rloth,FWD,CRY,5500000,0,8,2,3.63636363636364E-07,1.45454545454545E-06,0,10446,0,9,0,0,0,0,0,1.5,340,0,0,8,0,0,0,0,0,0,0,0,0,0.1,15129,0,0,0,0,360,164,0,0,25,Watford,Leicester,Stoke,West Brom,,1.4,1.8,1.6,1.9,22.5
Pape,Souare,DEF,CRY,4500000,0,0,0,0,0,0,1598,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1567,0,0,0,0,0,52,0,0,0,Watford,Leicester,Stoke,West Brom,,0,0,0,0,0
Harry,Souttar,DEF,STK,4000000,0,0,0,0,0,0,8273,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0.1,10496,0,0,0,0,0,4,0,0,0,Burnley,Liverpool,Crystal Palace,Swansea,,0,0,0,0,0
Julian,Speroni,GLK,CRY,4000000,0,36,1.05882352941176,2.64705882352941E-07,9E-06,0,227309,0,14,0,30,0,0,0,9,3684,0,0,36,0,0,0,0,3,0,2,0,0,3.1,293111,0,0,0,1,990,569,0,0,175,Watford,Leicester,Stoke,West Brom,,0.6,0.5,0.5,0.6,21.3
Konstantinos,Stafylidis,DEF,STK,4300000,0,6,0.176470588235294,4.10396716826265E-08,1.3953488372093E-06,0,744,0,6,0,0,0,0,0,1.4,25,-2,1,6,2,0,0,0,0,0,0,0,0,0,984,0,0,0,0,334,4,-1,0,38,Burnley,Liverpool,Crystal Palace,Swansea,,0,0,0,0.1,11
Junior,Stanislas,MID,BOU,5800000,0,75,3.9,6.72413793103448E-07,1.29310344827586E-05,0,163282,1,22,0,0,0,5,0,12.9,5721,-2,0,75,2,0.1,0,0.3,7,0,2,0,3,0.4,175783,0,0,0,3,1285,21,0,0,285,Southampton,Swansea,Burnley,,,0,0,0,0,125.1
Jon Gorenc,Stankovic,DEF,HUD,3900000,0,0,0,0,0,0,11383,0,0,0,0,0,0,0,0,763,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,16268,0,0,0,0,0,932,0,0,0,Everton,Man City,Chelsea,Arsenal,,0,0,0,0,0
Maarten,Stekelenburg,GLK,EVE,4200000,0,0,0,0,0,0,22971,0,0,0,0,0,0,0,0,129,-3,0,0,3,0,0,0,0,0,0,0,0,0.3,2574,0,0,0,0,0,29,0,0,0,Newcastle,Huddersfield,Southampton,West Ham,,0,0,0,0,0
Dale,Stephens,MID,BHA,4500000,3,78,2.4,5.33333333333333E-07,1.73333333333333E-05,0,191391,5,43,0,0,0,0,0,17.3,3123,0,0,78,0,0.3,0,1.3,2,0,8,0,3,1.2,222282,0,0,0,0,2880,316,0,0,496,Burnley,Man Utd,Man City,Liverpool,,0,1.5,2.9,1.2,100.2
Jack,Stephens,DEF,SOU,4500000,0,50,2.5,5.55555555555556E-07,1.11111111111111E-05,0,97752,6,32,0,0,0,2,0,11.1,3275,-5,0,50,5,-0.1,0,-0.5,2,0,4,0,0,0.5,78057,0,0,0,1,1800,49,0,1,321,Bournemouth,Everton,Swansea,Man City,,0,2,3.4,1.9,66.4
Dujon,Sterling,DEF,CHE,4500000,0,0,0,0,0,0,699,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,1049,0,0,0,0,0,58,0,0,0,Swansea,Liverpool,Huddersfield,Newcastle,,0,0,0,0,0
Kazaiah,Sterling,FWD,TOT,4500000,0,0,0,0,0,0,304,0,0,0,0,0,0,0,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,1139,0,0,0,0,0,1139,0,0,0,Watford,West Brom,Newcastle,Leicester,,0,0,0,0,0
Raheem,Sterling,MID,MCI,8900000,10,200,6.9,7.75280898876405E-07,2.24719101123596E-05,0,2762372,3,22,0,0,0,17,0,23,5590,9,-2,200,-9,0.8,0,7,18,0,10,0,13,24.2,3714966,0,0,0,5,2244,315126,2,1,631,Swansea,West Ham,Huddersfield,Brighton,Southampton,9.5,8.3,19.5,8.8,294.9
,Steve Cook,DEF,BOU,4600000,1,72,2.3,5E-07,1.56521739130435E-05,0,123253,5,50,0,0,0,2,0,15.7,3176,-4,0,72,4,0.4,0,1.8,7,0,4,0,1,1.1,135895,1,0,0,2,2494,312,0,0,445,Southampton,Swansea,Burnley,,,0,2,2.1,1.7,109.6
Carl,Stewart,MID,WAT,4500000,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,15,0,0,0,Crystal Palace,Tottenham,Newcastle,Man Utd,,0,0,0,0,0
John,Stones,DEF,MCI,5300000,0,55,3.4,6.41509433962264E-07,1.0377358490566E-05,0,783069,0,11,0,0,0,0,0,10.4,2009,-2,0,55,2,0,0,0,2,0,7,0,0,3.1,622146,0,0,0,0,1139,49,0,0,280,Swansea,West Ham,Huddersfield,Brighton,Southampton,3.6,3.7,8.3,3.7,36.5
Daniel,Sturridge,FWD,WBA,7900000,1,30,0.882352941176471,1.11690245718541E-07,3.79746835443038E-06,0,94257,0,7,0,0,0,2,0,3.8,185,-1,0,30,1,0,0,0.3,0,0,3,0,1,0.6,78206,0,0,0,0,508,140,0,0,123,Liverpool,Newcastle,Tottenham,Crystal Palace,,0,0.4,0.4,0.4,61.5
Isaac,Success,MID,WAT,5300000,0,0,0,0,0,0,3077,0,0,0,0,0,0,0,0,2,-2,0,0,2,0,0,0,0,0,0,0,0,0,880,0,0,0,0,0,1,0,0,0,Crystal Palace,Tottenham,Newcastle,Man Utd,,0,0,0,0,0
Andrew,Surman,MID,BOU,4400000,2,71,2.02857142857143,4.61038961038961E-07,1.61363636363636E-05,0,724162,2,28,0,0,0,2,0,16.1,5141,-1,0,71,1,0.2,0,1,7,0,4,0,4,3.1,802443,0,0,0,1,1653,289,0,0,319,Southampton,Swansea,Burnley,,,0,1.3,1.6,1.3,70.3
Markus,Suttner,DEF,BHA,4200000,0,38,1.11764705882353,2.66106442577031E-07,9.04761904761905E-06,0,82661,0,18,0,0,0,0,0,9,562,-3,0,38,3,0,0,0,3,0,4,0,0,0.4,60064,0,0,0,1,1178,43,0,0,204,Burnley,Man Utd,Man City,Liverpool,,0,0.6,1.3,0.6,30.8
Dusan,Tadic,MID,SOU,6200000,12,99,3.1,5E-07,1.59677419354839E-05,0,306859,4,41,0,0,0,4,0,16,2099,-3,0,99,3,0.6,0,3.8,7,0,8,0,3,1.6,210384,0,0,0,1,2464,1863,0,0,386,Bournemouth,Everton,Swansea,Man City,,0,3.1,5.5,1.8,187.5
Matt,Targett,DEF,SOU,4300000,0,2,1,2.32558139534884E-07,4.65116279069767E-07,0,7543,0,6,0,0,0,0,0,0.5,12,-2,0,2,2,0,0,0,0,0,0,0,0,0.1,1585,0,0,0,0,166,0,0,0,35,Bournemouth,Everton,Swansea,Man City,,0,0,0,0,8.1
James,Tarkowski,DEF,BUR,4600000,2,88,3.3,7.17391304347826E-07,1.91304347826087E-05,0,543324,4,22,0,0,0,0,0,19.1,12106,1,0,88,-1,0.3,0,1.5,2,0,10,0,0,4.8,802311,0,0,0,0,2430,10221,0,0,460,Stoke,Brighton,Arsenal,Bournemouth,,0,4.1,2.7,3,97.3
Charlie,Taylor,DEF,BUR,4200000,0,23,0.676470588235294,1.61064425770308E-07,5.47619047619048E-06,0,56002,3,12,0,0,0,0,0,5.5,1445,-3,0,23,3,0,0,0,0,0,2,0,0,0.5,64121,0,0,0,0,949,178,0,0,132,Stoke,Brighton,Arsenal,Bournemouth,,0.3,0.3,0.3,0.3,27.5
Kyle,Taylor,MID,BOU,4500000,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,335,0,0,0,0,0,6,0,0,0,Southampton,Swansea,Burnley,,,0,0,0,0,0
Stuart,Taylor,GLK,SOU,4000000,0,0,0,0,0,0,13149,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0.4,18250,0,0,0,0,0,35,0,0,0,Bournemouth,Everton,Swansea,Man City,,0,0,0,0,0
George,Thomas,MID,LEI,4500000,0,0,0,0,0,0,427,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,523,0,0,0,0,0,21,0,0,0,Crystal Palace,West Ham,Arsenal,Tottenham,,0,0,0,0,0
James,Tomkins,DEF,CRY,4300000,8,81,3.4,7.90697674418605E-07,1.88372093023256E-05,0,169999,5,31,0,0,0,3,0,18.8,2502,-2,0,81,2,0.6,0,2.7,8,0,6,0,0,3.8,293932,0,0,0,2,2026,41382,0,0,434,Watford,Leicester,Stoke,West Brom,,3.6,3.3,3.6,3.7,87.1
Fikayo,Tomori,DEF,CHE,4500000,0,0,0,0,0,0,810,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,427,0,0,0,0,0,0,0,0,0,Swansea,Liverpool,Huddersfield,Newcastle,,0,0,0,0,0
